"","Offense","Description","Neighborhood","Precinct","UCRCode","Time","Month","Year","Date","Longitude","Latitude"
"6448","THEFT","Other Theft","LYNDALE",5,7,"11:00:00","Jan","2015","2015-01-11",-93.285973,44.939381
"6449","THEFT","Other Theft","NICOLLET ISLAND - EAST BANK",2,7,"01:00:00","Jan","2015","2015-01-11",-93.25769,44.987808
"6450","BURGB","Burglary Of Business","NICOLLET ISLAND - EAST BANK",2,6,"18:00:00","Jan","2015","2015-01-11",-93.258057,44.985882
"6451","THEFT","Other Theft","VICTORY",4,7,"06:00:00","Jan","2015","2015-01-11",-93.310921,45.025902
"6452","TFMV","Theft From Motr Vehc","CEDAR RIVERSIDE",1,7,"14:00:00","Jan","2015","2015-01-11",-93.246971,44.9669
"6453","SHOPLF","Shoplifting","WHITTIER",5,7,"18:00:00","Jan","2015","2015-01-11",-93.287872,44.952419
"6454","THEFT","Other Theft","NEAR - NORTH",4,7,"13:30:00","Jan","2015","2015-01-11",-93.295631,44.999031
"6455","THEFT","Other Theft","NICOLLET ISLAND - EAST BANK",2,7,"23:00:00","Jan","2015","2015-01-11",-93.25769,44.987808
"6456","SHOPLF","Shoplifting","WHITTIER",5,7,"19:00:00","Jan","2015","2015-01-11",-93.287872,44.952419
"6457","THEFT","Other Theft","WINDOM PARK",2,7,"15:11:00","Jan","2015","2015-01-11",-93.236992,45.007702
"6458","TFPER","Theft From Person","FOLWELL",4,7,"15:32:00","Jan","2015","2015-01-11",-93.295593,45.013142
"6459","TFMV","Theft From Motr Vehc","LONGFELLOW",3,7,"17:00:00","Jan","2015","2015-01-11",-93.22226,44.94669
"6460","TFMV","Theft From Motr Vehc","FULTON",5,7,"18:30:00","Jan","2015","2015-01-11",-93.310287,44.909111
"6461","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"12:00:00","Jan","2015","2015-01-11",-93.272362,44.972569
"6462","ROBPAG","Robbery Per Agg","FOLWELL",4,4,"19:00:00","Jan","2015","2015-01-11",-93.293068,45.020351
"6463","TFMV","Theft From Motr Vehc","VENTURA VILLAGE",3,7,"18:30:00","Jan","2015","2015-01-11",-93.266762,44.961578
"6464","TFMV","Theft From Motr Vehc","LORING PARK",1,7,"17:00:00","Jan","2015","2015-01-11",-93.278229,44.97076
"6465","ROBPER","Robbery Of Person","STANDISH",3,4,"20:20:00","Jan","2015","2015-01-11",-93.23465,44.934109
"6466","AUTOTH","Motor Vehicle Theft","CENTRAL",3,8,"19:00:00","Jan","2015","2015-01-11",-93.266693,44.937981
"6467","TFMV","Theft From Motr Vehc","CORCORAN",3,7,"15:00:00","Jan","2015","2015-01-11",-93.239304,44.947418
"6468","TFMV","Theft From Motr Vehc","SEWARD",3,7,"23:00:00","Jan","2015","2015-01-12",-93.235153,44.956459
"6469","TFMV","Theft From Motr Vehc","SEWARD",3,7,"23:00:00","Jan","2015","2015-01-12",-93.235153,44.956459
"6470","THEFT","Other Theft","MIDTOWN PHILLIPS",3,7,"07:00:00","Jan","2015","2015-01-12",-93.25882,44.952961
"6471","AUTOTH","Motor Vehicle Theft","WHITTIER",5,8,"06:00:00","Jan","2015","2015-01-12",-93.282913,44.94849
"6472","AUTOTH","Motor Vehicle Theft","EAST PHILLIPS",3,8,"22:30:00","Jan","2015","2015-01-12",-93.250313,44.951778
"6473","AUTOTH","Motor Vehicle Theft","WENONAH",3,8,"15:00:00","Jan","2015","2015-01-12",-93.22332,44.90382
"6474","BURGB","Burglary Of Business","CEDAR - ISLES - DEAN",5,6,"16:00:00","Jan","2015","2015-01-12",-93.31794,44.95005
"6475","DASTR","Domestic Assault/Strangulation","COMO",2,5,"06:37:00","Jan","2015","2015-01-12",-93.234779,44.987358
"6476","BURGD","Burglary Of Dwelling","CEDAR - ISLES - DEAN",5,6,"18:45:00","Jan","2015","2015-01-12",-93.318298,44.948978
"6477","ROBPAG","Robbery Per Agg","MIDTOWN PHILLIPS",3,4,"06:00:00","Jan","2015","2015-01-12",-93.262573,44.959122
"6478","BURGD","Burglary Of Dwelling","MCKINLEY",4,6,"09:50:00","Jan","2015","2015-01-12",-93.287621,45.023449
"6479","BIKETF","Bike Theft","PROSPECT PARK - EAST RIVER ROAD",2,7,"13:00:00","Jan","2015","2015-01-12",-93.215317,44.972309
"6480","TFMV","Theft From Motr Vehc","HAWTHORNE",4,7,"17:00:00","Jan","2015","2015-01-12",-93.281342,45.00341
"6481","BURGD","Burglary Of Dwelling","CEDAR - ISLES - DEAN",5,6,"01:40:00","Jan","2015","2015-01-12",-93.31794,44.95005
"6482","BURGB","Burglary Of Business","NICOLLET ISLAND - EAST BANK",2,6,"20:30:00","Jan","2015","2015-01-12",-93.258057,44.985882
"6483","THEFT","Other Theft","DOWNTOWN WEST",1,7,"16:00:00","Jan","2015","2015-01-12",-93.273689,44.980419
"6484","THEFT","Other Theft","AUDUBON PARK",2,7,"17:00:00","Jan","2015","2015-01-12",-93.236053,45.016331
"6485","TFPER","Theft From Person","DOWNTOWN WEST",1,7,"17:00:00","Jan","2015","2015-01-08",-93.273872,44.975609
"6486","BURGB","Burglary Of Business","WHITTIER",5,6,"00:43:00","Jan","2015","2015-01-12",-93.277473,44.956989
"6487","BIKETF","Bike Theft","CORCORAN",3,7,"00:00:00","Jan","2015","2015-01-12",-93.245773,44.946129
"6488","AUTOTH","Motor Vehicle Theft","PHILLIPS WEST",3,8,"09:00:00","Jan","2015","2015-01-12",-93.262672,44.94836
"6489","SHOPLF","Shoplifting","NORTHEAST PARK",2,7,"12:42:00","Jan","2015","2015-01-12",-93.228127,45.004391
"6490","THEFT","Other Theft","WINDOM",5,7,"23:30:00","Jan","2015","2015-01-12",-93.278503,44.892651
"6491","THEFT","Other Theft","KING FIELD",5,7,"00:01:00","Jan","2015","2015-01-12",-93.284721,44.933941
"6492","TFPER","Theft From Person","ELLIOT PARK",1,7,"14:36:00","Jan","2015","2015-01-12",-93.26255,44.968029
"6493","ASLT2","Asslt W/dngrs Weapon","EAST PHILLIPS",3,5,"13:19:00","Jan","2015","2015-01-12",-93.247978,44.958172
"6494","THEFT","Other Theft","JORDAN",4,7,"22:00:00","Jan","2015","2015-01-12",-93.294518,45.003311
"6495","THEFT","Other Theft","DOWNTOWN WEST",1,7,"01:00:00","Jan","2015","2015-01-12",-93.27301,44.980709
"6496","ROBPAG","Robbery Per Agg","MCKINLEY",4,4,"15:28:00","Jan","2015","2015-01-12",-93.290192,45.020672
"6497","ROBPAG","Robbery Per Agg","LOGAN PARK",2,4,"18:00:00","Jan","2015","2015-01-12",-93.255173,44.99889
"6498","AUTOTH","Motor Vehicle Theft","MINNEHAHA",3,8,"22:00:00","Jan","2015","2015-01-12",-93.222481,44.90786
"6499","THEFT","Other Theft","ELLIOT PARK",1,7,"16:10:00","Jan","2015","2015-01-12",-93.266068,44.970798
"6500","TFMV","Theft From Motr Vehc","WEBBER - CAMDEN",4,7,"23:00:00","Jan","2015","2015-01-12",-93.305031,45.03244
"6501","THEFT","Other Theft","AUDUBON PARK",2,7,"16:24:00","Jan","2015","2015-01-12",-93.247101,45.022091
"6502","THFTSW","Theft By Swindle","CEDAR RIVERSIDE",1,7,"00:00:00","Jan","2015","2015-01-12",-93.248306,44.970032
"6503","TFPER","Theft From Person","ELLIOT PARK",1,7,"16:40:00","Jan","2015","2015-01-12",-93.259369,44.971828
"6504","ASLT2","Asslt W/dngrs Weapon","CENTRAL",3,5,"09:15:00","Jan","2015","2015-01-12",-93.272453,44.948219
"6505","DASLT2","2nd Deg Domes Aslt","LIND - BOHANON",4,5,"17:10:00","Jan","2015","2015-01-12",-93.296928,45.04071
"6506","ROBPAG","Robbery Per Agg","WILLARD - HAY",4,4,"16:30:00","Jan","2015","2015-01-12",-93.31205,44.998798
"6507","BURGD","Burglary Of Dwelling","HOWE",3,6,"08:15:00","Jan","2015","2015-01-12",-93.217491,44.940472
"6508","BURGD","Burglary Of Dwelling","CEDAR - ISLES - DEAN",5,6,"15:44:00","Jan","2015","2015-01-12",-93.312668,44.95245
"6509","BURGB","Burglary Of Business","COMO",2,6,"17:30:00","Jan","2015","2015-01-12",-93.230621,44.987701
"6510","DASLT2","2nd Deg Domes Aslt","WILLARD - HAY",4,5,"18:27:00","Jan","2015","2015-01-12",-93.310051,44.98645
"6511","BURGD","Burglary Of Dwelling","JORDAN",4,6,"06:30:00","Jan","2015","2015-01-12",-93.312408,45.009392
"6512","CSCR","Crim Sex Cond-rape","WILLARD - HAY",4,3,"14:00:00","Jan","2015","2015-01-12",-93.30825,44.9897
"6513","TFMV","Theft From Motr Vehc","NEAR - NORTH",4,7,"18:24:00","Jan","2015","2015-01-12",-93.281021,44.9958
"6514","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"15:10:00","Jan","2015","2015-01-12",-93.275017,44.974751
"6515","SHOPLF","Shoplifting","NEAR - NORTH",4,7,"20:45:00","Jan","2015","2015-01-12",-93.2892,44.998249
"6516","TFMV","Theft From Motr Vehc","VENTURA VILLAGE",3,7,"08:40:00","Jan","2015","2015-01-12",-93.25618,44.962078
"6517","BURGD","Burglary Of Dwelling","BANCROFT",3,6,"08:03:00","Jan","2015","2015-01-12",-93.259232,44.93034
"6518","DASTR","Domestic Assault/Strangulation","HAWTHORNE",4,5,"21:30:00","Jan","2015","2015-01-12",-93.292122,45.00333
"6519","DASTR","Domestic Assault/Strangulation","TANGLETOWN",5,5,"20:10:00","Jan","2015","2015-01-12",-93.287369,44.918579
"6520","THEFT","Other Theft","DOWNTOWN WEST",1,7,"21:00:00","Jan","2015","2015-01-12",-93.275383,44.973461
"6521","BURGD","Burglary Of Dwelling","LOWRY HILL EAST",5,6,"07:15:00","Jan","2015","2015-01-12",-93.289703,44.954971
"6522","ROBPER","Robbery Of Person","MCKINLEY",4,4,"19:29:00","Jan","2015","2015-01-13",-93.28759,45.018261
"6523","DASTR","Domestic Assault/Strangulation","POWDERHORN PARK",3,5,"01:07:00","Jan","2015","2015-01-13",-93.259644,44.93824
"6524","THEFT","Other Theft","DOWNTOWN WEST",1,7,"00:00:00","Jan","2015","2015-01-13",-93.274384,44.981289
"6525","SHOPLF","Shoplifting","BANCROFT",3,7,"15:43:00","Jan","2015","2015-01-13",-93.252777,44.933868
"6526","THEFT","Other Theft","LYNDALE",5,7,"23:00:00","Jan","2015","2015-01-13",-93.286812,44.948372
"6527","CSCR","Crim Sex Cond-rape","MCKINLEY",4,3,"03:00:00","Jan","2015","2015-01-13",-93.286919,45.014118
"6528","THEFT","Other Theft","CORCORAN",3,7,"15:55:00","Jan","2015","2015-01-13",-93.246971,44.93977
"6529","AUTOTH","Motor Vehicle Theft","BOTTINEAU",2,8,"19:30:00","Jan","2015","2015-01-13",-93.265984,45.007549
"6530","THEFT","Other Theft","KING FIELD",5,7,"02:00:00","Jan","2015","2015-01-13",-93.286018,44.935162
"6531","ROBPER","Robbery Of Person","MCKINLEY",4,4,"08:40:00","Jan","2015","2015-01-13",-93.289291,45.016701
"6532","TFMV","Theft From Motr Vehc","NORTH LOOP",1,7,"16:00:00","Jan","2015","2015-01-13",-93.278954,44.98579
"6533","TFMV","Theft From Motr Vehc","JORDAN",4,7,"19:00:00","Jan","2015","2015-01-13",-93.306602,45.009121
"6534","THEFT","Other Theft","DOWNTOWN WEST",1,7,"14:00:00","Jan","2015","2015-01-13",-93.26844,44.979221
"6535","TMVP","Theft-motr Veh Parts","JORDAN",4,7,"00:00:00","Jan","2015","2015-01-13",-93.316261,45.012749
"6536","AUTOTH","Motor Vehicle Theft","NEAR - NORTH",4,8,"09:00:00","Jan","2015","2015-01-13",-93.293701,44.992699
"6537","THEFT","Other Theft","DOWNTOWN WEST",1,7,"00:00:00","Jan","2015","2015-01-13",-93.272926,44.976681
"6538","SHOPLF","Shoplifting","LYNDALE",5,7,"12:20:00","Jan","2015","2015-01-13",-93.278442,44.938469
"6539","TFMV","Theft From Motr Vehc","LOWRY HILL",5,7,"18:00:00","Jan","2015","2015-01-13",-93.292702,44.964581
"6540","TFMV","Theft From Motr Vehc","HAWTHORNE",4,7,"11:25:00","Jan","2015","2015-01-13",-93.281029,45.012859
"6541","SHOPLF","Shoplifting","WHITTIER",5,7,"13:00:00","Jan","2015","2015-01-13",-93.277763,44.949291
"6542","BURGD","Burglary Of Dwelling","NEAR - NORTH",4,6,"00:00:00","Jan","2015","2015-01-13",-93.302849,44.984779
"6543","THEFT","Other Theft","DOWNTOWN WEST",1,7,"16:00:00","Jan","2015","2015-01-13",-93.278801,44.978889
"6544","THEFT","Other Theft","DOWNTOWN WEST",1,7,"11:30:00","Jan","2015","2015-01-13",-93.26786,44.9762
"6545","AUTOTH","Motor Vehicle Theft","PHILLIPS WEST",3,8,"18:00:00","Jan","2015","2015-01-13",-93.2686,44.960072
"6546","THEFT","Other Theft","KING FIELD",5,7,"10:00:00","Jan","2015","2015-01-13",-93.287788,44.937141
"6547","THEFT","Other Theft","COLUMBIA PARK",2,7,"14:40:00","Jan","2015","2015-01-13",-93.255089,45.032532
"6548","SHOPLF","Shoplifting","NORTHEAST PARK",2,7,"13:12:00","Jan","2015","2015-01-13",-93.228127,45.004391
"6549","TFMV","Theft From Motr Vehc","WHITTIER",5,7,"12:00:00","Jan","2015","2015-01-13",-93.27787,44.955528
"6550","THEFT","Other Theft","DOWNTOWN WEST",1,7,"15:00:00","Jan","2015","2015-01-13",-93.272781,44.980141
"6551","TFMV","Theft From Motr Vehc","LONGFELLOW",3,7,"22:30:00","Jan","2015","2015-01-11",-93.230797,44.94891
"6552","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"13:45:00","Jan","2015","2015-01-13",-93.277962,44.97578
"6553","THEFT","Other Theft","FOLWELL",4,7,"12:00:00","Jan","2015","2015-01-13",-93.304817,45.017078
"6554","THEFT","Other Theft","NORTHROP",3,7,"21:00:00","Jan","2015","2015-01-13",-93.2584,44.9188
"6555","THEFT","Other Theft","BOTTINEAU",2,7,"16:00:00","Jan","2015","2015-01-13",-93.266167,45.008541
"6556","DASLT2","2nd Deg Domes Aslt","WHITTIER",5,5,"15:50:00","Jan","2015","2015-01-13",-93.280838,44.95298
"6557","TFMV","Theft From Motr Vehc","WAITE PARK",2,7,"22:00:00","Jan","2015","2015-01-13",-93.244583,45.0298
"6558","ROBPER","Robbery Of Person","JORDAN",4,4,"16:15:00","Jan","2015","2015-01-13",-93.309593,45.013371
"6559","BURGD","Burglary Of Dwelling","HIAWATHA",3,6,"08:00:00","Jan","2015","2015-01-13",-93.20929,44.928619
"6560","TFMV","Theft From Motr Vehc","SEWARD",3,7,"16:30:00","Jan","2015","2015-01-13",-93.241821,44.96299
"6561","TFMV","Theft From Motr Vehc","ELLIOT PARK",1,7,"16:24:00","Jan","2015","2015-01-13",-93.2621,44.966869
"6562","THEFT","Other Theft","DOWNTOWN WEST",1,7,"12:00:00","Jan","2015","2015-01-13",-93.272926,44.976681
"6563","ASLT2","Asslt W/dngrs Weapon","POWDERHORN PARK",3,5,"19:06:00","Jan","2015","2015-01-13",-93.252449,44.941349
"6564","TFMV","Theft From Motr Vehc","WHITTIER",5,7,"18:30:00","Jan","2015","2015-01-13",-93.287666,44.949108
"6565","ROBPER","Robbery Of Person","CENTRAL",3,4,"20:00:00","Jan","2015","2015-01-13",-93.272751,44.93774
"6566","ROBPAG","Robbery Per Agg","DOWNTOWN WEST",1,4,"19:45:00","Jan","2015","2015-01-13",-93.272781,44.980141
"6567","TFMV","Theft From Motr Vehc","CEDAR RIVERSIDE",1,7,"19:00:00","Jan","2015","2015-01-13",-93.235893,44.965591
"6568","AUTOTH","Motor Vehicle Theft","LYNNHURST",5,8,"17:19:00","Jan","2015","2015-01-13",-93.307709,44.905289
"6569","AUTOTH","Motor Vehicle Theft","NEAR - NORTH",4,8,"22:01:00","Jan","2015","2015-01-13",-93.291847,44.998878
"6570","BURGD","Burglary Of Dwelling","LYNDALE",5,6,"21:12:00","Jan","2015","2015-01-13",-93.280983,44.941841
"6571","AUTOTH","Motor Vehicle Theft","MCKINLEY",4,8,"18:30:00","Jan","2015","2015-01-14",-93.289642,45.016041
"6572","ROBPER","Robbery Of Person","MIDTOWN PHILLIPS",3,4,"19:15:00","Jan","2015","2015-01-14",-93.252411,44.95734
"6573","BURGD","Burglary Of Dwelling","JORDAN",4,6,"23:46:00","Jan","2015","2015-01-14",-93.302132,45.005741
"6574","BURGD","Burglary Of Dwelling","POWDERHORN PARK",3,6,"19:00:00","Jan","2015","2015-01-14",-93.25322,44.939701
"6575","AUTOTH","Motor Vehicle Theft","WILLARD - HAY",4,8,"03:03:00","Jan","2015","2015-01-14",-93.315483,44.999088
"6576","TFMV","Theft From Motr Vehc","LOWRY HILL EAST",5,7,"17:45:00","Jan","2015","2015-01-14",-93.296898,44.94939
"6577","TFMV","Theft From Motr Vehc","MORRIS PARK",3,7,"04:00:00","Jan","2015","2015-01-14",-93.207962,44.904049
"6578","BURGD","Burglary Of Dwelling","JORDAN",4,6,"17:00:00","Jan","2015","2015-01-14",-93.313683,45.010319
"6579","BURGD","Burglary Of Dwelling","BANCROFT",3,6,"20:30:00","Jan","2015","2015-01-14",-93.247719,44.93137
"6580","DASTR","Domestic Assault/Strangulation","WENONAH",3,5,"06:33:00","Jan","2015","2015-01-14",-93.226822,44.899929
"6581","TFMV","Theft From Motr Vehc","MINNEHAHA",3,7,"22:00:00","Jan","2015","2015-01-14",-93.214561,44.909489
"6582","TMVP","Theft-motr Veh Parts","COMO",2,7,"07:30:00","Jan","2015","2015-01-14",-93.207764,44.98806
"6583","TFMV","Theft From Motr Vehc","ELLIOT PARK",1,7,"08:00:00","Jan","2015","2015-01-14",-93.257233,44.969669
"6584","BURGD","Burglary Of Dwelling","STANDISH",3,6,"21:00:00","Jan","2015","2015-01-14",-93.246407,44.931728
"6585","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",1,7,"09:53:00","Jan","2015","2015-01-14",-93.262451,44.981689
"6586","ROBPAG","Robbery Per Agg","BANCROFT",3,4,"21:00:00","Jan","2015","2015-01-14",-93.259979,44.928741
"6587","BURGB","Burglary Of Business","CEDAR RIVERSIDE",1,6,"16:00:00","Jan","2015","2015-01-14",-93.237953,44.96917
"6588","BURGD","Burglary Of Dwelling","TANGLETOWN",5,6,"10:58:00","Jan","2015","2015-01-14",-93.287132,44.9095
"6589","THEFT","Other Theft","HALE",3,7,"20:30:00","Jan","2015","2015-01-14",-93.25206,44.909061
"6590","TFPER","Theft From Person","CENTRAL",3,7,"18:30:00","Jan","2015","2015-01-14",-93.262611,44.943169
"6591","BURGD","Burglary Of Dwelling","STANDISH",3,6,"00:01:00","Jan","2015","2015-01-14",-93.243919,44.936821
"6592","BURGD","Burglary Of Dwelling","NORTHROP",3,6,"10:00:00","Jan","2015","2015-01-14",-93.247704,44.919849
"6593","TFMV","Theft From Motr Vehc","STANDISH",3,7,"01:00:00","Jan","2015","2015-01-14",-93.240631,44.93
"6594","TFMV","Theft From Motr Vehc","MINNEHAHA",3,7,"00:00:00","Jan","2015","2015-01-14",-93.211723,44.91066
"6595","THEFT","Other Theft","NORTH LOOP",1,7,"12:40:00","Jan","2015","2015-01-14",-93.280037,44.98457
"6596","TFMV","Theft From Motr Vehc","LYNNHURST",5,7,"20:00:00","Jan","2015","2015-01-14",-93.295563,44.91647
"6597","THEFT","Other Theft","VENTURA VILLAGE",3,7,"12:48:00","Jan","2015","2015-01-14",-93.257133,44.95961
"6598","THEFT","Other Theft","WILLARD - HAY",4,7,"15:20:00","Jan","2015","2015-01-14",-93.308861,44.992229
"6599","THEFT","Other Theft","NICOLLET ISLAND - EAST BANK",2,7,"15:15:00","Jan","2015","2015-01-14",-93.257233,44.985352
"6600","SHOPLF","Shoplifting","DOWNTOWN WEST",1,7,"19:27:00","Jan","2015","2015-01-13",-93.275017,44.974751
"6601","BURGB","Burglary Of Business","STEVENS SQUARE - LORING HEIGHTS",5,6,"03:15:00","Jan","2015","2015-01-14",-93.273651,44.96431
"6602","ASLT2","Asslt W/dngrs Weapon","MCKINLEY",4,5,"15:30:00","Jan","2015","2015-01-14",-93.288017,45.013119
"6603","ROBPER","Robbery Of Person","STEVENS SQUARE - LORING HEIGHTS",5,4,"15:12:00","Jan","2015","2015-01-14",-93.270821,44.9632
"6604","DASLT2","2nd Deg Domes Aslt","WILLARD - HAY",4,5,"16:00:00","Jan","2015","2015-01-14",-93.307838,44.994431
"6605","THEFT","Other Theft","HOLLAND",2,7,"14:50:00","Jan","2015","2015-01-14",-93.252449,45.009762
"6606","BURGD","Burglary Of Dwelling","SEWARD",3,6,"09:00:00","Jan","2015","2015-01-14",-93.228119,44.955811
"6607","BURGD","Burglary Of Dwelling","FOLWELL",4,6,"15:56:00","Jan","2015","2015-01-14",-93.297737,45.013458
"6608","THEFT","Other Theft","WINDOM PARK",2,7,"10:29:00","Jan","2015","2015-01-14",-93.23349,45.011349
"6609","DASTR","Domestic Assault/Strangulation","BELTRAMI",2,5,"15:30:00","Jan","2015","2015-01-14",-93.241158,44.99464
"6610","DASTR","Domestic Assault/Strangulation","WHITTIER",5,5,"20:00:00","Jan","2015","2015-01-14",-93.273148,44.95491
"6611","BURGD","Burglary Of Dwelling","WENONAH",3,6,"06:00:00","Jan","2015","2015-01-14",-93.223984,44.901379
"6612","BURGD","Burglary Of Dwelling","COOPER",3,6,"06:00:00","Jan","2015","2015-01-14",-93.211014,44.943439
"6613","TFMV","Theft From Motr Vehc","LONGFELLOW",3,7,"18:00:00","Jan","2015","2015-01-14",-93.231857,44.948689
"6614","ASLT2","Asslt W/dngrs Weapon","EAST PHILLIPS",3,5,"16:30:00","Jan","2015","2015-01-14",-93.245956,44.957512
"6615","BURGD","Burglary Of Dwelling","DIAMOND LAKE",3,6,"01:00:00","Jan","2015","2015-01-14",-93.257019,44.89299
"6616","TFMV","Theft From Motr Vehc","BOTTINEAU",2,7,"17:15:00","Jan","2015","2015-01-14",-93.263298,45.00845
"6617","BURGD","Burglary Of Dwelling","LONGFELLOW",3,6,"07:30:00","Jan","2015","2015-01-14",-93.220749,44.947311
"6618","THEFT","Other Theft","DOWNTOWN WEST",1,7,"11:55:00","Jan","2015","2015-01-14",-93.279762,44.978199
"6619","THEFT","Other Theft","MINNEHAHA",3,7,"08:00:00","Jan","2015","2015-01-14",-93.212982,44.9118
"6620","BURGB","Burglary Of Business","NICOLLET ISLAND - EAST BANK",2,6,"18:00:00","Jan","2015","2015-01-14",-93.259132,44.987041
"6621","ROBPER","Robbery Of Person","MCKINLEY",4,4,"20:15:00","Jan","2015","2015-01-14",-93.288383,45.015671
"6622","BURGD","Burglary Of Dwelling","ARMATAGE",5,6,"18:00:00","Jan","2015","2015-01-14",-93.315369,44.90086
"6623","BURGD","Burglary Of Dwelling","ARMATAGE",5,6,"17:45:00","Jan","2015","2015-01-14",-93.315369,44.901001
"6624","TFMV","Theft From Motr Vehc","BOTTINEAU",2,7,"17:30:00","Jan","2015","2015-01-14",-93.263298,45.00845
"6625","THEFT","Other Theft","MORRIS PARK",3,7,"10:43:00","Jan","2015","2015-01-14",-93.222557,44.899811
"6626","ASLT2","Asslt W/dngrs Weapon","HAWTHORNE",4,5,"20:30:00","Jan","2015","2015-01-14",-93.292152,45.008919
"6627","ASLT4","Aslt-police/emerg P","EAST PHILLIPS",3,5,"20:49:00","Jan","2015","2015-01-14",-93.247742,44.955349
"6628","TFMV","Theft From Motr Vehc","HIAWATHA",3,7,"20:59:00","Jan","2015","2015-01-14",-93.212891,44.917919
"6629","THEFT","Other Theft","DOWNTOWN WEST",1,7,"20:00:00","Jan","2015","2015-01-14",-93.275169,44.977242
"6630","BURGD","Burglary Of Dwelling","DIAMOND LAKE",3,6,"16:00:00","Jan","2015","2015-01-14",-93.257561,44.892841
"6631","BURGD","Burglary Of Dwelling","SEWARD",3,6,"08:01:00","Jan","2015","2015-01-14",-93.228767,44.956928
"6632","TFMV","Theft From Motr Vehc","MORRIS PARK",3,7,"17:15:00","Jan","2015","2015-01-14",-93.209259,44.901218
"6633","BURGD","Burglary Of Dwelling","SEWARD",3,6,"17:30:00","Jan","2015","2015-01-14",-93.221069,44.953579
"6634","TFMV","Theft From Motr Vehc","DOWNTOWN WEST",5,7,"17:45:00","Jan","2015","2015-01-14",-93.278313,44.974331
"6635","BURGD","Burglary Of Dwelling","EAST PHILLIPS",3,6,"19:45:00","Jan","2015","2015-01-14",-93.249496,44.955181
"6636","ROBPAG","Robbery Per Agg","KING FIELD",5,4,"22:02:00","Jan","2015","2015-01-14",-93.276619,44.93412
"6637","BURGB","Burglary Of Business","NEAR - NORTH",4,6,"22:25:00","Jan","2015","2015-01-14",-93.286812,44.998562
"6638","BURGD","Burglary Of Dwelling","VENTURA VILLAGE",3,6,"17:00:00","Jan","2015","2015-01-15",-93.261543,44.96059
"6639","THEFT","Other Theft","NORTHROP",3,7,"21:00:00","Jan","2015","2015-01-15",-93.252792,44.922581
"6640","ROBBIZ","Robbery Of Business","FIELD",3,4,"00:57:00","Jan","2015","2015-01-15",-93.263031,44.91568
